trip_id,pickup_datetime,dropoff_datetime,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,passenger_count,trip_distance_km,fare_amount,payment_type,driver_id
3743,2026-04-13 16:15:00,2026-04-13 16:44:29,-73.98995,40.650545,-74.002938,40.709295,4,7.85,140.37,app,132
3744,2026-04-15 17:15:00,2026-04-15 18:01:35,-73.97407,40.783181,-73.797332,40.642902,1,9.61,163.16,tarjeta,170
3745,2026-04-26 18:48:00,2026-04-26 20:13:03,-73.992457,40.693013,-73.800834,40.666382,4,21.5,357.69,app,136
3746,2026-04-13 16:35:00,2026-04-13 16:53:24,-73.996413,40.724049,-74.003036,40.691525,2,2.24,62.16,efectivo,163
3747,2026-04-02 01:49:00,2026-04-02 02:06:01,-73.999019,40.707137,-74.008166,40.708196,3,1.92,66.28,tarjeta,173
3748,2026-04-20 11:03:00,2026-04-20 12:37:38,-73.800291,40.645276,-74.003776,40.711756,3,17.48,356.68,tarjeta,140
3749,2026-04-07 19:05:00,2026-04-07 19:21:31,-73.955286,40.785607,-73.949659,40.747316,4,3.14,67.69,efectivo,136
3750,2026-04-03 15:46:00,2026-04-03 16:19:00,-73.995339,40.705787,-74.009946,40.706786,4,8.49,128.02,efectivo,177
3751,2026-04-28 19:15:00,2026-04-28 20:04:14,-74.00816,40.70289,-74.008956,40.714922,2,8.08,172.72,tarjeta,174
3752,2026-04-17 17:08:00,2026-04-17 17:48:39,-73.991452,40.713516,-74.018246,40.694963,2,5.53,121.15,tarjeta,163
3753,2026-04-16 21:58:00,2026-04-16 22:47:04,-73.966529,40.788567,-73.790164,40.669207,2,14.28,222.62,efectivo,139
3754,2026-04-28 17:08:00,2026-04-28 18:08:15,-73.763053,40.649982,-73.956151,40.74674,2,12.97,222.94,efectivo,132
3755,2026-04-11 16:04:00,2026-04-11 16:31:35,-73.970016,40.78847,-73.95254,40.771957,1,3.52,98.44,efectivo,172
3756,2026-04-03 10:42:00,2026-04-03 11:03:47,-74.011457,40.707359,-74.000988,40.703957,3,4.45,88.14,tarjeta,133
3757,2026-04-26 12:59:00,2026-04-26 13:37:14,-73.964978,40.796863,-73.944123,40.745881,1,7.28,124.07,app,159
3758,2026-04-19 17:36:00,2026-04-19 18:35:25,-73.765969,40.631784,-73.959944,40.74603,2,15.85,269.51,tarjeta,177
3759,2026-04-07 12:16:00,2026-04-07 12:51:37,-73.935561,40.731711,-73.996077,40.674308,4,7.54,122.84,tarjeta,112
3760,2026-04-06 23:55:00,2026-04-07 00:27:20,-74.016283,40.678005,-73.994565,40.701576,1,8.79,137.63,app,165
3761,2026-04-26 17:25:00,2026-04-26 17:43:36,-73.998897,40.710268,-74.018871,40.70575,2,3.04,68.23,app,136
3762,2026-04-29 18:07:00,2026-04-29 19:22:12,-73.964454,40.772868,-73.757025,40.652845,2,14.29,262.84,app,172
3763,2026-04-08 12:58:00,2026-04-08 14:06:59,-74.006386,40.695897,-73.781919,40.643232,4,19.02,245.84,app,141
3764,2026-04-06 18:45:00,2026-04-06 19:08:03,-73.971186,40.787537,-73.974405,40.668033,4,4.0,89.89,efectivo,116
3765,2026-04-26 16:06:00,2026-04-26 16:38:53,-73.953772,40.779252,-73.936008,40.729065,3,6.13,131.83,tarjeta,116
3766,2026-04-02 06:11:00,2026-04-02 06:47:13,-73.998639,40.719138,-74.013013,40.706491,1,7.33,122.78,tarjeta,166
3767,2026-04-27 08:24:00,2026-04-27 08:44:55,-74.004077,40.700125,-73.995726,40.703948,4,4.15,75.33,efectivo,169
3768,2026-04-19 04:49:00,2026-04-19 05:14:51,-74.013109,40.715678,-73.980927,40.764365,4,4.41,82.04,tarjeta,111
3769,2026-04-29 13:31:00,2026-04-29 13:52:14,-73.961846,40.620526,-74.018028,40.692701,2,4.49,90.69,tarjeta,116
3770,2026-04-18 19:11:00,2026-04-18 19:29:13,-73.998372,40.702671,-73.966834,40.661505,2,1.96,61.66,tarjeta,175
3771,2026-04-13 17:52:00,2026-04-13 18:35:06,-74.005988,40.626102,-73.987834,40.631694,2,8.06,123.12,app,168
3772,2026-04-01 02:30:00,2026-04-01 03:18:15,-73.962348,40.809077,-73.979273,40.786832,1,8.94,159.72,efectivo,180
3773,2026-04-23 08:59:00,2026-04-23 09:18:22,-73.997309,40.703302,-73.945678,40.754839,1,3.12,66.29,efectivo,136
3774,2026-04-25 17:55:00,2026-04-25 18:23:23,-74.005977,40.6915,-73.957356,40.746575,4,6.96,139.37,tarjeta,145
3775,2026-04-18 13:01:00,2026-04-18 13:35:37,-74.00701,40.7055,-73.973852,40.779539,3,9.24,141.59,tarjeta,161
3776,2026-04-03 18:52:00,2026-04-03 19:23:53,-74.010642,40.724869,-73.968526,40.741496,4,8.15,147.84,tarjeta,130
3777,2026-04-02 19:13:00,2026-04-02 20:12:24,-74.006591,40.713938,-73.778577,40.668338,1,13.35,212.68,tarjeta,129
3778,2026-04-17 16:01:00,2026-04-17 18:05:54,-73.986195,40.763075,-73.764311,40.669939,3,21.94,433.26,app,107
3779,2026-04-09 18:42:00,2026-04-09 19:09:10,-73.972853,40.775029,-74.014335,40.707344,3,4.05,87.48,app,175
3780,2026-04-11 04:57:00,2026-04-11 05:11:45,-74.005395,40.701849,-74.014154,40.688072,3,3.03,62.66,tarjeta,165
3781,2026-04-11 16:42:00,2026-04-11 17:50:46,-73.959235,40.758402,-73.784808,40.638792,1,17.74,314.34,app,155
3782,2026-04-01 16:17:00,2026-04-01 16:55:20,-73.994509,40.697527,-73.985389,40.657063,2,6.43,131.37,tarjeta,154
3783,2026-04-05 15:09:00,2026-04-05 15:31:15,-73.961824,40.747585,-74.009255,40.65009,3,2.83,65.38,efectivo,162
3784,2026-04-30 07:15:00,2026-04-30 07:47:30,-73.999118,40.702315,-73.997451,40.720093,3,8.92,130.94,tarjeta,156
3785,2026-04-03 15:04:00,2026-04-03 15:54:31,-73.992866,40.718638,-73.976243,40.783571,3,8.01,135.34,tarjeta,107
3786,2026-04-22 17:12:00,2026-04-22 17:32:09,-74.000862,40.721626,-73.978108,40.775086,2,3.08,85.8,efectivo,158
3787,2026-04-29 21:52:00,2026-04-29 22:35:22,-73.972577,40.655135,-74.014685,40.637399,3,7.61,131.37,efectivo,105
3788,2026-04-20 18:39:00,2026-04-20 19:05:24,-73.991582,40.701111,-73.999768,40.70235,1,5.21,102.87,tarjeta,117
3789,2026-04-26 12:05:00,2026-04-26 12:38:25,-73.999185,40.697621,-74.001835,40.698736,3,7.83,127.82,tarjeta,115
3790,2026-04-06 17:02:00,2026-04-06 17:52:02,-73.784286,40.656565,-73.958505,40.803959,2,13.43,210.06,app,117
3791,2026-04-20 20:11:00,2026-04-20 20:39:15,-74.006584,40.711132,-73.995542,40.724702,2,7.36,122.8,app,104
3792,2026-04-12 03:25:00,2026-04-12 04:03:26,-74.005855,40.70456,-73.963176,40.777976,1,7.42,141.27,efectivo,112
3793,2026-04-25 18:12:00,2026-04-25 18:34:31,-73.95732,40.790448,-73.959581,40.774041,2,2.97,88.62,app,117
3794,2026-04-25 18:29:00,2026-04-25 19:34:38,-74.013497,40.69408,-73.770705,40.653929,3,12.01,253.28,app,100
3795,2026-04-30 07:43:00,2026-04-30 09:41:21,-73.99502,40.715911,-73.763207,40.668336,3,23.87,460.26,tarjeta,122
3796,2026-04-14 05:35:00,2026-04-14 05:55:47,-73.992577,40.718731,-74.01755,40.709677,2,2.19,78.26,tarjeta,138
3797,2026-04-23 08:33:00,2026-04-23 10:00:41,-73.807009,40.644624,-73.957871,40.780306,4,22.95,297.04,efectivo,100
3798,2026-04-20 04:07:00,2026-04-20 05:18:24,-73.765333,40.633754,-73.995557,40.698065,3,17.6,294.46,app,106
3799,2026-04-22 22:06:00,2026-04-22 22:23:41,-73.941528,40.757615,-73.960981,40.72967,3,2.46,57.76,efectivo,105
3800,2026-04-24 14:29:00,2026-04-24 14:41:13,-73.996165,40.664361,-73.976625,40.632458,1,1.42,43.73,app,138
3801,2026-04-01 08:43:00,2026-04-01 08:51:01,-73.992997,40.710649,-73.957238,40.764543,2,1.3,44.54,tarjeta,123
3802,2026-04-30 08:55:00,2026-04-30 09:20:17,-73.990502,40.724071,-74.009188,40.693653,1,3.5,77.7,tarjeta,177
3803,2026-04-06 19:11:00,2026-04-06 19:43:14,-74.001704,40.71579,-74.010323,40.716246,4,5.36,121.08,tarjeta,130
3804,2026-04-04 08:17:00,2026-04-04 09:41:39,-73.946353,40.731142,-73.761009,40.665419,4,15.19,273.03,efectivo,164
3805,2026-04-04 22:32:00,2026-04-04 23:25:13,-73.994736,40.701434,-73.947452,40.742588,4,9.14,165.73,tarjeta,127
3806,2026-04-17 14:04:00,2026-04-17 15:15:22,-73.959838,40.754011,-73.760926,40.652616,2,17.96,266.23,tarjeta,110
3807,2026-04-11 18:45:00,2026-04-11 19:27:05,-73.996987,40.705792,-74.014168,40.70125,2,8.91,156.0,efectivo,165
3808,2026-04-10 23:01:00,2026-04-11 00:01:04,-73.992314,40.704559,-73.777251,40.655536,2,15.52,237.39,app,143
3809,2026-04-29 17:08:00,2026-04-29 17:27:33,-73.983244,40.769606,-73.936401,40.731177,3,3.98,83.45,tarjeta,115
3810,2026-04-08 09:03:00,2026-04-08 09:51:20,-73.957885,40.80439,-74.002332,40.712622,1,8.61,164.91,tarjeta,120
3811,2026-04-25 20:09:00,2026-04-25 20:47:40,-73.947511,40.750677,-73.99538,40.645574,2,8.45,159.9,tarjeta,100
3812,2026-04-06 10:25:00,2026-04-06 11:08:15,-73.790521,40.630397,-74.019161,40.630316,4,12.84,171.69,app,137
3813,2026-04-23 19:06:00,2026-04-23 19:23:00,-74.003148,40.709387,-73.963806,40.757921,2,1.8,63.63,tarjeta,106
3814,2026-04-23 13:23:00,2026-04-23 14:38:47,-73.79981,40.638836,-73.957082,40.743109,4,22.78,354.62,tarjeta,104
3815,2026-04-20 09:52:00,2026-04-20 10:40:10,-73.99873,40.719695,-74.000206,40.721683,4,8.89,170.94,tarjeta,174
3816,2026-04-19 17:23:00,2026-04-19 17:49:53,-74.017418,40.642331,-74.010279,40.69752,4,3.76,71.82,tarjeta,157
3817,2026-04-09 08:10:00,2026-04-09 08:55:20,-74.008647,40.704616,-73.806864,40.652376,4,10.99,203.02,tarjeta,100
3818,2026-04-25 18:08:00,2026-04-25 18:25:24,-74.013342,40.701738,-73.994905,40.706647,3,1.9,56.14,efectivo,146
3819,2026-04-01 16:55:00,2026-04-01 17:20:15,-73.967871,40.747265,-73.992562,40.712995,2,5.75,106.64,tarjeta,108
3820,2026-04-01 07:30:00,2026-04-01 07:44:07,-73.976543,40.641802,-73.934515,40.747938,2,1.4,48.67,tarjeta,171
3821,2026-04-12 17:27:00,2026-04-12 19:05:47,-73.787892,40.649435,-73.982091,40.794578,4,24.66,390.7,app,101
3822,2026-04-26 06:43:00,2026-04-26 07:15:36,-74.007616,40.701517,-73.977427,40.799417,2,7.28,141.2,efectivo,108
3823,2026-04-20 18:28:00,2026-04-20 19:12:54,-73.939603,40.749752,-73.992588,40.708744,1,8.87,132.44,tarjeta,129
3824,2026-04-17 14:24:00,2026-04-17 15:51:15,-73.798086,40.63675,-73.950897,40.765585,2,16.19,327.87,tarjeta,159
3825,2026-04-23 18:15:00,2026-04-23 18:36:22,-73.993912,40.705555,-73.990847,40.702142,1,4.87,97.95,app,170
3826,2026-04-18 14:11:00,2026-04-18 14:25:42,-73.965744,40.775358,-73.959637,40.78699,4,1.21,47.88,app,127
3827,2026-04-08 20:16:00,2026-04-08 20:46:14,-74.011974,40.720913,-73.982893,40.683267,4,7.21,138.75,efectivo,126
3828,2026-04-24 18:00:00,2026-04-24 18:18:29,-74.00624,40.723242,-73.970461,40.761163,4,2.43,57.51,tarjeta,171
3829,2026-04-07 17:08:00,2026-04-07 17:46:46,-73.999286,40.71701,-73.977957,40.788798,1,8.86,153.91,app,118
3830,2026-04-13 12:21:00,2026-04-13 12:38:24,-73.99813,40.704228,-73.996285,40.71187,3,1.91,59.05,tarjeta,110
3831,2026-04-06 09:59:00,2026-04-06 10:42:16,-73.970991,40.777427,-74.00331,40.704491,4,7.86,152.31,efectivo,147
3832,2026-04-30 15:48:00,2026-04-30 16:23:45,-73.957839,40.738652,-73.968813,40.738611,4,6.02,111.41,tarjeta,158
3833,2026-04-28 15:24:00,2026-04-28 17:12:27,-74.004987,40.696567,-73.801704,40.662003,4,19.85,386.4,app,129
3834,2026-04-01 10:49:00,2026-04-01 11:18:46,-73.996727,40.723352,-73.997149,40.700209,4,5.69,118.45,app,118
3835,2026-04-05 05:12:00,2026-04-05 07:20:34,-73.930846,40.735619,-73.786958,40.636341,4,21.62,409.34,efectivo,116
3836,2026-04-18 15:49:00,2026-04-18 16:31:45,-73.784235,40.633558,-73.957786,40.734365,3,12.06,202.63,tarjeta,112
3837,2026-04-24 20:27:00,2026-04-24 20:47:21,-73.971601,40.642212,-74.017037,40.674764,4,3.03,73.6,efectivo,135
3838,2026-04-09 11:35:00,2026-04-09 12:27:05,-73.983925,40.647734,-73.792136,40.642592,3,12.65,223.5,app,112
3839,2026-04-04 15:20:00,2026-04-04 15:34:46,-74.012338,40.690643,-74.016239,40.708003,2,1.53,51.07,tarjeta,108
3840,2026-04-07 23:47:00,2026-04-08 00:33:32,-73.967259,40.79004,-73.948513,40.750692,4,8.67,185.98,app,175
3841,2026-04-13 18:49:00,2026-04-13 19:20:30,-74.004682,40.698,-74.010781,40.720232,3,7.81,111.45,efectivo,140
3842,2026-04-24 13:19:00,2026-04-24 13:44:35,-73.97175,40.651634,-74.001962,40.695951,2,4.84,87.17,tarjeta,150
3843,2026-04-27 07:04:00,2026-04-27 08:12:09,-73.999122,40.633611,-73.788878,40.661942,4,19.02,324.79,tarjeta,150
3844,2026-04-29 20:36:00,2026-04-29 21:13:49,-74.004105,40.711484,-73.991054,40.702381,4,7.41,158.48,app,125
3845,2026-04-17 13:20:00,2026-04-17 14:14:07,-73.966309,40.673484,-74.009178,40.703515,3,9.38,160.62,tarjeta,158
3846,2026-04-26 09:16:00,2026-04-26 09:38:57,-73.960809,40.791292,-73.961517,40.750421,2,3.18,82.46,tarjeta,118
3847,2026-04-17 16:16:00,2026-04-17 16:50:42,-74.000406,40.710389,-73.971801,40.80231,1,6.33,106.93,efectivo,119
3848,2026-04-04 15:09:00,2026-04-04 15:43:08,-73.987391,40.783411,-73.979969,40.806993,4,5.19,122.4,tarjeta,114
3849,2026-04-24 15:07:00,2026-04-24 15:17:12,-74.006426,40.711042,-73.96269,40.669462,3,2.14,51.75,tarjeta,118
3850,2026-04-22 13:17:00,2026-04-22 13:35:58,-73.93926,40.72707,-73.945458,40.745347,4,2.8,74.82,tarjeta,132
3851,2026-04-26 13:12:00,2026-04-26 14:53:30,-73.755732,40.634323,-73.933384,40.731123,3,21.42,370.04,tarjeta,174
3852,2026-04-13 07:52:00,2026-04-13 08:44:53,-74.002957,40.705246,-74.004583,40.713631,1,8.43,134.19,app,115
3853,2026-04-05 10:06:00,2026-04-05 10:34:02,-73.960578,40.789795,-73.999694,40.704627,4,5.89,121.12,app,123
3854,2026-04-19 19:05:00,2026-04-19 19:31:17,-74.009355,40.707675,-73.998555,40.692184,3,4.72,91.39,tarjeta,151
3855,2026-04-17 21:29:00,2026-04-17 21:59:22,-73.951782,40.779476,-74.017322,40.645473,3,8.48,144.82,tarjeta,139
3856,2026-04-04 19:07:00,2026-04-04 19:31:33,-74.006938,40.71464,-73.997937,40.704448,3,4.8,98.73,efectivo,113
3857,2026-04-27 08:03:00,2026-04-27 09:12:09,-73.946428,40.758453,-73.804632,40.646919,3,16.45,224.35,tarjeta,145
3858,2026-04-30 18:11:00,2026-04-30 19:44:49,-73.986647,40.650387,-73.79108,40.635545,4,18.78,285.33,efectivo,105
3859,2026-04-27 14:01:00,2026-04-27 14:50:48,-73.997821,40.697248,-74.002824,40.708512,1,8.77,190.76,app,164
3860,2026-04-21 12:53:00,2026-04-21 13:38:43,-73.9685,40.735473,-73.9551,40.727836,3,7.63,163.26,app,162
3861,2026-04-21 15:00:00,2026-04-21 15:29:31,-73.991531,40.701695,-73.969725,40.806487,1,6.35,107.24,app,122
3862,2026-04-02 18:44:00,2026-04-02 19:21:27,-73.999165,40.702737,-73.938471,40.729983,2,9.01,148.2,app,118
3863,2026-04-17 07:47:00,2026-04-17 07:57:27,-73.93213,40.750169,-73.978069,40.802895,3,1.97,45.08,tarjeta,120
3864,2026-04-19 08:36:00,2026-04-19 09:00:51,-74.015473,40.699817,-73.965582,40.774533,1,4.98,115.38,app,128
3865,2026-04-01 18:47:00,2026-04-01 19:40:21,-74.00258,40.710626,-74.005498,40.704394,2,8.6,152.21,tarjeta,121
3866,2026-04-08 10:08:00,2026-04-08 11:01:42,-73.996038,40.709582,-73.802995,40.631619,4,14.19,225.37,tarjeta,128
3867,2026-04-03 14:11:00,2026-04-03 14:46:32,-74.014323,40.644532,-74.012695,40.691541,1,8.18,145.09,tarjeta,126
3868,2026-04-24 12:23:00,2026-04-24 12:40:06,-74.007701,40.723812,-73.932013,40.73768,4,3.8,79.24,tarjeta,176
3869,2026-04-08 21:26:00,2026-04-08 22:09:57,-73.951568,40.780845,-74.007028,40.697084,4,6.51,141.88,tarjeta,166
3870,2026-04-21 17:58:00,2026-04-21 18:27:10,-73.999613,40.708259,-73.942327,40.726768,4,5.03,100.39,app,123
3871,2026-04-15 08:36:00,2026-04-15 09:55:04,-73.759205,40.642096,-73.969197,40.790726,2,16.5,275.55,efectivo,166
3872,2026-04-16 03:05:00,2026-04-16 04:28:51,-73.752235,40.668121,-73.945301,40.752319,2,22.02,333.04,app,174
3873,2026-04-11 20:18:00,2026-04-11 20:32:46,-73.991509,40.650454,-73.958596,40.759113,3,2.39,56.42,tarjeta,146
3874,2026-04-27 14:52:00,2026-04-27 15:13:07,-73.997124,40.715676,-73.99066,40.714798,1,5.52,102.61,efectivo,162
3875,2026-04-17 12:11:00,2026-04-17 14:00:33,-73.807296,40.65977,-73.995358,40.704978,1,22.26,376.65,app,117
3876,2026-04-23 08:18:00,2026-04-23 08:38:09,-73.975941,40.778022,-73.998309,40.709003,1,2.56,63.46,tarjeta,109
3877,2026-04-13 08:32:00,2026-04-13 08:42:47,-73.968379,40.774536,-73.952506,40.788427,4,1.35,44.93,app,171
3878,2026-04-06 11:10:00,2026-04-06 11:42:42,-73.991511,40.697786,-73.950959,40.73322,3,4.77,110.29,efectivo,135
3879,2026-04-05 18:22:00,2026-04-05 19:11:48,-74.011343,40.709102,-74.014125,40.70272,3,8.56,189.94,tarjeta,144
3880,2026-04-19 18:46:00,2026-04-19 19:42:56,-73.99176,40.701661,-73.768216,40.646782,2,13.75,204.01,app,158
3881,2026-04-26 06:15:00,2026-04-26 06:55:30,-73.994318,40.693527,-73.996635,40.709794,1,7.3,155.89,tarjeta,177
3882,2026-04-09 06:14:00,2026-04-09 06:46:25,-74.007255,40.713923,-73.939387,40.747994,2,8.06,139.81,tarjeta,159
3883,2026-04-06 14:59:00,2026-04-06 15:35:55,-73.997968,40.691103,-73.978003,40.658832,4,7.41,140.91,tarjeta,178
3884,2026-04-15 10:26:00,2026-04-15 11:32:50,-73.990943,40.707148,-73.761948,40.651967,3,16.02,288.05,app,113
3885,2026-04-13 21:56:00,2026-04-13 22:34:52,-73.946155,40.730804,-74.012099,40.72202,4,7.61,154.09,tarjeta,162
3886,2026-04-09 08:25:00,2026-04-09 09:41:46,-73.791025,40.640631,-74.003585,40.712445,3,20.19,253.23,tarjeta,139
3887,2026-04-21 07:10:00,2026-04-21 07:50:14,-73.9311,40.727724,-74.014435,40.703266,1,7.83,130.96,efectivo,151
3888,2026-04-01 18:24:00,2026-04-01 18:40:45,-73.939346,40.752969,-73.961163,40.743713,4,3.39,61.62,tarjeta,151
3889,2026-04-06 05:39:00,2026-04-06 05:54:06,-74.013862,40.712371,-74.015232,40.708665,3,1.94,55.82,app,141
3890,2026-04-03 08:09:00,2026-04-03 08:50:29,-74.008853,40.640694,-73.990151,40.690406,3,7.16,143.3,efectivo,113
3891,2026-04-16 16:18:00,2026-04-16 16:45:07,-73.968751,40.785475,-73.964695,40.729782,4,3.09,74.74,efectivo,117
3892,2026-04-24 18:02:00,2026-04-24 18:42:48,-74.013518,40.696401,-74.000122,40.692184,2,8.25,155.63,tarjeta,106
3893,2026-04-17 19:49:00,2026-04-17 20:10:40,-73.968624,40.79374,-73.969497,40.789442,4,4.18,71.78,tarjeta,145
3894,2026-04-03 08:20:00,2026-04-03 08:43:14,-73.994738,40.708631,-74.005703,40.718844,1,5.2,98.77,app,169
3895,2026-04-09 15:33:00,2026-04-09 16:52:23,-73.758726,40.630326,-73.796318,40.649317,1,24.51,386.26,tarjeta,159
3896,2026-04-07 21:43:00,2026-04-07 22:41:32,-73.965527,40.753385,-73.753753,40.639974,2,15.12,222.51,tarjeta,161
3897,2026-04-04 06:12:00,2026-04-04 06:46:29,-74.010327,40.700609,-74.003109,40.632876,3,5.8,118.74,efectivo,128
3898,2026-04-26 10:57:00,2026-04-26 12:29:42,-73.76854,40.653516,-73.969868,40.725953,2,21.59,274.9,efectivo,169
3899,2026-04-20 16:13:00,2026-04-20 16:58:13,-73.961956,40.730851,-73.939766,40.731113,3,8.87,160.45,efectivo,101
3900,2026-04-05 14:12:00,2026-04-05 14:35:55,-73.969054,40.64943,-74.01503,40.707711,4,4.85,94.83,tarjeta,120
3901,2026-04-19 15:57:00,2026-04-19 16:28:54,-73.999037,40.705071,-73.979728,40.765816,2,6.06,102.97,app,141
3902,2026-04-25 10:41:00,2026-04-25 12:25:17,-73.99779,40.71005,-73.795279,40.669172,1,20.72,369.93,efectivo,135
3903,2026-04-05 16:42:00,2026-04-05 18:11:25,-73.933056,40.754448,-73.797232,40.631872,3,22.97,378.14,tarjeta,127
3904,2026-04-18 06:06:00,2026-04-18 06:31:06,-73.997189,40.714296,-73.976806,40.633757,2,4.44,94.59,tarjeta,122
3905,2026-04-11 16:12:00,2026-04-11 16:32:04,-73.936189,40.758301,-73.950218,40.777647,2,3.0,77.58,efectivo,153
3906,2026-04-13 08:27:00,2026-04-13 09:11:44,-73.991363,40.701542,-73.952439,40.751893,2,7.62,134.23,app,122
3907,2026-04-18 13:59:00,2026-04-18 14:37:04,-73.994462,40.704747,-74.000222,40.703192,3,5.55,112.11,app,140
3908,2026-04-10 06:22:00,2026-04-10 06:53:38,-74.014531,40.668427,-74.012954,40.718597,2,6.49,138.53,app,157
3909,2026-04-08 07:59:00,2026-04-08 08:34:48,-73.9927,40.714681,-74.017541,40.690826,4,6.47,121.16,efectivo,113
3910,2026-04-30 18:17:00,2026-04-30 18:30:54,-73.997061,40.705391,-73.950409,40.750125,1,1.3,48.22,app,103
3911,2026-04-18 11:26:00,2026-04-18 11:50:27,-73.958412,40.804976,-74.005506,40.719969,3,4.09,85.82,tarjeta,118
3912,2026-04-12 20:41:00,2026-04-12 21:39:59,-74.005344,40.72119,-74.000988,40.706479,2,9.26,172.6,efectivo,160
3913,2026-04-20 05:08:00,2026-04-20 06:05:08,-73.80277,40.647873,-73.783864,40.633219,1,16.11,233.65,efectivo,165
3914,2026-04-05 20:15:00,2026-04-05 20:25:47,-73.954644,40.751441,-73.943678,40.750298,4,1.55,43.9,app,161
3915,2026-04-18 08:19:00,2026-04-18 08:48:23,-73.969477,40.76042,-73.962038,40.6874,2,5.27,111.32,efectivo,117
3916,2026-04-09 19:09:00,2026-04-09 20:22:06,-73.994245,40.67215,-73.768448,40.659112,3,14.69,247.99,efectivo,141
3917,2026-04-16 20:18:00,2026-04-16 21:40:14,-73.803564,40.666289,-73.776739,40.640406,2,22.37,389.45,tarjeta,147
3918,2026-04-10 09:00:00,2026-04-10 09:22:16,-74.015322,40.701998,-73.965635,40.739194,2,5.45,92.62,tarjeta,178
3919,2026-04-20 13:48:00,2026-04-20 14:09:02,-74.00037,40.702235,-73.95024,40.805724,1,2.05,59.55,app,167
3920,2026-04-19 19:35:00,2026-04-19 19:50:50,-74.010863,40.704152,-74.019267,40.621832,3,2.95,73.74,tarjeta,129
3921,2026-04-25 19:03:00,2026-04-25 19:42:54,-74.009869,40.623519,-73.993368,40.694279,3,9.29,138.42,efectivo,176
3922,2026-04-13 17:22:00,2026-04-13 18:22:26,-74.011132,40.692807,-74.010882,40.721079,4,9.16,190.48,app,125
3923,2026-04-05 18:33:00,2026-04-05 19:10:40,-73.962403,40.644065,-74.017075,40.692966,4,6.3,113.8,app,168
3924,2026-04-26 14:40:00,2026-04-26 14:53:53,-74.005662,40.724911,-74.013102,40.708203,4,2.97,71.98,tarjeta,171
3925,2026-04-26 13:26:00,2026-04-26 13:41:32,-74.00557,40.692182,-73.999279,40.690427,2,2.63,67.98,app,123
3926,2026-04-14 03:22:00,2026-04-14 03:45:07,-73.991701,40.710613,-74.008983,40.697503,4,3.75,70.26,app,110
3927,2026-04-01 20:18:00,2026-04-01 21:15:11,-73.982313,40.687253,-73.954985,40.780079,4,8.94,156.16,app,107
3928,2026-04-06 19:05:00,2026-04-06 20:11:47,-73.997459,40.711605,-73.776752,40.66825,1,13.04,252.35,app,132
3929,2026-04-07 07:42:00,2026-04-07 08:00:49,-73.976052,40.80582,-73.981338,40.66083,4,1.99,65.95,app,112
3930,2026-04-10 07:42:00,2026-04-10 08:08:48,-73.949926,40.753287,-73.99301,40.714176,3,6.01,127.63,efectivo,129
3931,2026-04-02 08:46:00,2026-04-02 09:10:59,-73.997815,40.719079,-73.98499,40.7653,2,5.09,109.19,app,143
3932,2026-04-27 14:48:00,2026-04-27 15:29:54,-73.967291,40.753844,-73.985287,40.805702,1,6.51,129.14,efectivo,148
3933,2026-04-09 08:55:00,2026-04-09 10:20:31,-74.012202,40.721356,-73.772689,40.642656,1,20.89,298.92,tarjeta,160
3934,2026-04-23 05:48:00,2026-04-23 06:25:45,-73.934743,40.726908,-73.974433,40.800915,2,5.84,131.12,efectivo,153
3935,2026-04-17 15:18:00,2026-04-17 15:53:29,-73.983865,40.672391,-73.993457,40.707521,2,8.31,138.55,tarjeta,174
3936,2026-04-16 08:45:00,2026-04-16 09:23:45,-73.999378,40.690716,-74.007914,40.712928,3,7.21,120.33,tarjeta,154
3937,2026-04-14 10:02:00,2026-04-14 11:16:10,-73.998867,40.703929,-73.796365,40.639026,4,18.67,308.66,efectivo,101
